user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
thirstywhale__,6778691754692396038,6991586100347194630,Old Fashioned the size of your face #whiskey #rye #bourbon #whisky #scotch #kentucky #oldfashioned #cocktail @fewspirits #homebar #chicago #bartender,2021-08-01 15:04:53,59,https://www.tiktok.com/@thirstywhale__/video/6991586100347194630?lang=en,657100,30500,5137,7600000
dokaryan,215109628081172480,7033973475849112837,I left Pringles in whiskey for a week #pringles #whiskey #dokaryan #inajar #yqr #fyp,2021-11-23 19:29:34,59,https://www.tiktok.com/@dokaryan/video/7033973475849112837?lang=en,328100,1344,1983,1700000
michellebellexo,6811580033246233605,7119141876355140906,What else is funny is right after this a girl was going so hardcore about needing a Tito’s & vodka w/ my co worker😂😂 #bartenderstories#jameson#whiskey#southernaccent,2022-07-11 08:46:29,39,https://www.tiktok.com/@michellebellexo/video/7119141876355140906?lang=en,325500,159,445,2400000
realtipsybartender,17753639,7088421244575681838,Crown Apple Mimosa 🍏 #tipsybartender #bartender #caramel #apple #champagne #cocktail #drink #cocktails #drinks #crownroyal #whiskey #mimosa #mimosas,2022-04-19 13:54:42,48,https://www.tiktok.com/@realtipsybartender/video/7088421244575681838?lang=en,321300,6036,786,3300000
paulclecklermusic,6875431116108055558,6916677840134081798,#modernproblemsrequiremodernsolutions 😅 #drinkingproblem #midland @midland #bourbon #whiskey,2021-01-11 17:22:50,51,https://www.tiktok.com/@paulclecklermusic/video/6916677840134081798?lang=en,303200,17800,2122,2100000
1boysvsgirls1,261661861207629824,7127781805830245637,#hallelujah #whiskey #foryou #wheelchair,2022-08-03 15:33:49,11,https://www.tiktok.com/@1boysvsgirls1/video/7127781805830245637?lang=en,299700,36900,3658,5200000
youtubegifted1k,6878542418221548549,7047880025932156165,Tennessee whiskey #tennessee #whiskey #tennesseewhiskey🥃 #fyp #fypシ #music #singer #singers #wow #viralvideo #share #amazing,2021-12-31 06:54:04,64,https://www.tiktok.com/@youtubegifted1k/video/7047880025932156165?lang=en,296000,19400,8086,3100000
reba,6893946709485028358,7124403343929232683,The whiskey still tastes the same after the show’s over! #whiskey #wordsofwisdom #countrymusic,2022-07-25 13:03:39,13,https://www.tiktok.com/@reba/video/7124403343929232683?lang=en,293400,2522,3089,2600000
dokaryan,215109628081172480,7028049157461953797,I left Nutter Butter in Whiskey for a week #whiskey #nutterbutter #inajar #dokaryan #yqr #fyp,2021-11-07 20:20:12,57,https://www.tiktok.com/@dokaryan/video/7028049157461953797?lang=en,293200,1143,1706,1500000
joepascrell,6812336102936118278,6819747308788387078,Arturo Fuente Don Carlos & Blantons Black 🇯🇵 #bourbon #fyp #foryourpage #foryourpages #bourbonsipper #whisky #whiskey #gentleman #scotch #japan,2020-04-25 13:22:37,15,https://www.tiktok.com/@joepascrell/video/6819747308788387078?lang=en,292900,15300,2195,6100000
hyewestsaloon,6976067308252251141,7023253911112912133,More Knob into the barrel. Thanks Willie Lopez #infinitybarrel #bourbon #whiskey #knob #bourbontiktok,2021-10-25 23:12:13,29,https://www.tiktok.com/@hyewestsaloon/video/7023253911112912133?lang=en,292400,1895,1310,3600000
dokaryan,215109628081172480,6999878647020604678,I left ramen in whiskey for a month 🥃 #ramen #whiskey #inajar #dokaryan #whisky #fyp #yqr @lmdistillery,2021-08-23 23:24:16,58,https://www.tiktok.com/@dokaryan/video/6999878647020604678?lang=en,281800,1934,1257,1700000
whiskey_the_munchkin,6964091271275660294,6983751521485737221,He’s not small he’s ✨compact✨ #DontSpillChallenge #GossipGirlHere #fyp #munchkin #lookatthefookinsizeofem #kittensoftiktok #whiskey,2021-07-11 12:22:45,9,https://www.tiktok.com/@whiskey_the_munchkin/video/6983751521485737221?lang=en,279800,5517,2095,932700
gretseat,6681685950861804550,7050150478465879302,#whiskey #coupleschallenge #dayfour,2022-01-06 09:44:35,9,https://www.tiktok.com/@gretseat/video/7050150478465879302?lang=en,278200,3184,783,2900000
soudersam,6746722340527178758,6936496775238896902,This is your sign to find yourself a country boy #fyp #ootd #boyfriendcheck #whiskey #jackdaniels #showpo,2021-03-06 03:10:15,22,https://www.tiktok.com/@soudersam/video/6936496775238896902?lang=en,277900,14100,1851,1700000
realtipsybartender,17753639,7071346138049187114,One Gallon Jack Daniels Slush 🍹#tipsybartender #cocktail #drink #slushie #jack #whiskey #jackdaniels,2022-03-04 12:34:34,51,https://www.tiktok.com/@realtipsybartender/video/7071346138049187114?lang=en,275400,12000,1100,3300000
alina_vanvoorst,6775317848769315846,6930333709014928646,😏🥃 Don’t try this at home unless you’re married😝 #whiskey #fyp #ohokay #yum,2021-02-17 12:34:28,10,https://www.tiktok.com/@alina_vanvoorst/video/6930333709014928646?lang=en,272400,22900,1606,2200000
arctic_luxury_ice,6878696413242311685,6921971494151146757,@daviddobrik  #arcticluxuryice #luxuryice #sphere #icesphere #luxury #ice #whiskey #gin #cocktail #party #satysfying #melting,2021-01-25 23:45:46,25,https://www.tiktok.com/@arctic_luxury_ice/video/6921971494151146757?lang=en,267900,452,694,4200000
lucas_crespo7,6761963679899911174,7106518701628771589,#chile #argentina #mexico #parati #fyp #whiskey #cornershop,2022-06-07 08:22:07,56,https://www.tiktok.com/@lucas_crespo7/video/7106518701628771589?lang=en,265900,2762,2168,2300000
brewzle,6962714209872856069,7019398049550126342,How do you move your whiskey collection? #bourbon #bourbontiktok #whiskey #whiskeytiktok #brewzle,2021-10-15 13:49:27,24,https://www.tiktok.com/@brewzle/video/7019398049550126342?lang=en,265700,4916,1776,1900000
