video_id,video_timestamp,video_length,video_title,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_fn,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount
6990852086753725701,2021-07-30T15:36:32,13,preparativos para euphoria party ✨💜 #fypシ #euphoria #vodka #euphoriaparty #drink,BR,3500000,68700,25500,35400000,preparativos para euphoria party ✨💜 #fypシ #euphoria #vodka #euphoriaparty #drink,False,gifds__video_6990852086753725701.mp4,gifds_,nana 🥝✨,58300,422,3600000,12,5639
7113661102092750086,2022-06-26T14:18:17,13,La Cerveza quita el estrés ✨🤣#foryou #viral #fyp #alcohol #sarcasmo #cerveza #frases,EC,2200000,254200,7331,33600000,La Cerveza quita el estrés ✨🤣#foryou #viral #fyp #alcohol #sarcasmo #cerveza #frases,False,stefach02_video_7113661102092750086.mp4,stefach02,Stefania Chipantiza,63800,923,2200000,104,9935
6915863173820206337,2021-01-09T12:41:18,15,Ice wedge whiskey 🥃 🧊 #haigclubman #haigclub #haig #icewedge #shots #whiskey,GB,1600000,65300,4965,33200000,Ice wedge whiskey 🥃 🧊 #haigclubman #haigclub #haig #icewedge #shots #whiskey,False,adamjrigby_video_6915863173820206337.mp4,adamjrigby,ManCave Bartender,169300,500,5300000,846,27700
6968140029403122950,2021-05-30T10:42:11,12,Alcohol pops 🤪 #mixeddrinks #popsicles #drunk #alcohol #memorialdayweekend #HoldMyMilk #InTheHeightsChallenge,US,3900000,75000,37900,32500000,Alcohol pops 🤪 #mixeddrinks #popsicles #drunk #alcohol #memorialdayweekend #HoldMyMilk #InTheHeightsChallenge,False,torrishelton_video_6968140029403122950.mp4,torrishelton,Torri Lou,107300,651,4700000,55,19500
7057995884587486511,2022-01-27T13:08:45,14,Mothers Milk being canned is so satisfying 🤩 #brewery #brewing #brew #beer #alcohol #alcoholic #engineering #satisfying #can #machine #mothersmilk,US,3200000,29600,8142,124200000,Mothers Milk being canned is so satisfying 🤩 #brewery #brewing #brew #beer #alcohol #alcoholic #engineering #satisfying #can #machine #mothersmilk,False,chrisconnerz_video_7057995884587486511.mp4,chrisconnerz,Chris Connerz,286200,959,3800000,300,2988
6957881103608745221,2021-05-02T19:12:20,59,hope u like #drink #bartender #foryoupage #foryou,US,8400000,32700,40700,67700000,hope u like #drink #bartender #foryoupage #foryou,False,qualityman180_video_6957881103608745221.mp4,qualityman180,tiktokbartender01,879600,41,11800000,168,98
6992056790334590214,2021-08-02T21:31:26,32,Tipsy Mermaid #GetYourJeansOn #bartender,US,5900000,116800,19100,67200000,Tipsy Mermaid #GetYourJeansOn #bartender,False,courtneyshae___video_6992056790334590214.mp4,courtneyshae__,Courtneyshae❄️,1400000,1059,25300000,179,7246
7001963469922684165,2021-08-29T14:14:22,79,#bartender #cantinero el Héctor 🆗👍🏼,MX,6600000,24300,15000,62000000,#bartender #cantinero el Héctor 🆗👍🏼,False,xsalazarx_video_7001963469922684165.mp4,xsalazarx,XsalazarX,241600,17,6600000,24,905
7117322479605042478,2022-07-06T11:06:17,59,Kitchen Sink Jungle Juice #tipsybartender #tiktokpartner #tiktoktaughtme #wine #vodka #tequila #gin #everything #drink #cocktail #bartender #fruits,US,4800000,171500,64900,52700000,Kitchen Sink Jungle Juice #tipsybartender #tiktokpartner #tiktoktaughtme #wine #vodka #tequila #gin #everything #drink #cocktail #bartender #fruits,False,realtipsybartender_video_7117322479605042478.mp4,realtipsybartender,tipsybartender,7300000,124,94500000,519,424
7051712497962781998,2022-01-10T14:46:01,45,So delicious! 😋 #tipsybartender #cocktails #drinks #shots #fireball #candyapple #alcoholtok,US,3700000,26700,8056,50100000,So delicious! 😋 #tipsybartender #cocktails #drinks #shots #fireball #candyapple #alcoholtok,False,realtipsybartender_video_7051712497962781998.mp4,realtipsybartender,tipsybartender,7300000,124,94500000,519,424
