user_name,user_id,video_id,video_description,video_create_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
jaxellfrias,90251920409260033,6935165383641009414,🌪Tutorial del tornado 🌪  Usando el drag 3 de voopoo #fyp #vaperz_edge #vape #vapetricks #parati #lenteja,2021-03-02 13:03:52,50,https://www.tiktok.com/@jaxellfrias/video/6935165383641009414?lang=en,27700,339,155,325100
yaboyjeff1995,6805136043391943685,6818647160561749254,Do you even vape bro? #vapelife #vapetricks #quarantine,2020-04-22 14:13:28,14,https://www.tiktok.com/@yaboyjeff1995/video/6818647160561749254?lang=en,27700,2156,376,176400
777.sin,6865802663611646982,6909314911466212614,"pt 2 , some of them need work still       #vapetricks #fyp #4u",2020-12-22 21:11:03,15,https://www.tiktok.com/@777.sin/video/6909314911466212614?lang=en,276500,2042,2180,944200
semperfy_vape,6821638322290066437,6930927140280028421,"Bom dia, sextou!!! Sigam @darkvapetricker ❤️🖤 #vapetricks #vapetrick #vape #edit #viral #fyp #fy #foryou #transiciones",2021-02-19 02:57:37,12,https://www.tiktok.com/@semperfy_vape/video/6930927140280028421?lang=en,27200,517,83,557400
patrykwarzecha5,6809227180669961221,6846276298248146181,#0324MYTest  #vapetricks,2020-07-06 01:08:42,9,https://www.tiktok.com/@patrykwarzecha5/video/6846276298248146181?lang=en,27000,196,100,395600
jaxellfrias,90251920409260033,6935452041217150213,❤️BANE❤️ Drag 3 de voopoo #fyp #vaperz_edge #vape #vapetricks #parati #lenteja #vapedaily #vaper,2021-03-03 07:36:16,17,https://www.tiktok.com/@jaxellfrias/video/6935452041217150213?lang=en,26800,260,116,333400
jonlado,89205021157765120,6886184950610005249,CORAZÓN ❤️ #fyp #parati #challenge #vapetricks #heart,2020-10-21 14:14:37,14,https://www.tiktok.com/@jonlado/video/6886184950610005249?lang=en,26200,128,106,205500
jaxellfrias,90251920409260033,6818545718702214406,2 parte de mi actuación en got talent Rumania #gottalent #vapetricks #vaper #vapelife #viral #fyp #xyzbca #parati,2020-04-22 07:39:50,25,https://www.tiktok.com/@jaxellfrias/video/6818545718702214406?lang=en,26000,113,136,214900
jaxellfrias,90251920409260033,6912020377107582209,¿Que próximo tutorial queréis ? Os leo 👀#parati #vape #xzybca #vapetricks #foryou #fyp #vapediy #vaper,2020-12-30 04:09:15,9,https://www.tiktok.com/@jaxellfrias/video/6912020377107582209?lang=en,25000,818,43,563500
evanwou,6660490817361461253,6825353577834351877,And that’s on addiction  #inthegarden #momsoftiktok #bedroomcheck #guessmyprovince (don’t try this) #foryou #4you #comedy #xyzbca #vape #vapetricks,2020-05-10 15:57:49,13,https://www.tiktok.com/@evanwou/video/6825353577834351877?lang=en,24600,1199,174,259100
morimctorrow69,6684974639553053701,6836193438707240198,Who told my Admin this was a good “Stop Vaping” campaign I HATE MY SCHOOL #greenscreen #doof #caneschicken #debbyryan #highschoolmusical #vapetricks,2020-06-08 21:02:06,11,https://www.tiktok.com/@morimctorrow69/video/6836193438707240198?lang=en,240800,4173,2132,1000000
jonlado,89205021157765120,6880971547872349442,Super fresh 🤯❄️                                                 #fyp #parati #viral #vapetricks #duet #foryourpage #medusa #jellyfish,2020-10-07 13:03:56,15,https://www.tiktok.com/@jonlado/video/6880971547872349442?lang=en,24000,410,103,194900
kvvalska,6623412511881674757,6880768383315414274,a wy jakie macie wymówki?#MyLevisMyVibe #fyp #dc #vapetricks #xyzbca #comedy #foryoupage #fypシ #school #poland #twerk #wap,2020-10-06 23:55:33,13,https://www.tiktok.com/@kvvalska/video/6880768383315414274?lang=en,24000,618,419,375700
ari.vapes,6821481595314635781,6930592264355892486,Time for some salt 🤤 #vape #vapetricks #arivapes #LiftMyMood #fyp #fürdich #foryoupage ￼#foryou #chill #vaper #viral #cr7 #vapedaily,2021-02-18 05:17:58,11,https://www.tiktok.com/@ari.vapes/video/6930592264355892486?lang=en,23800,247,97,283300
jaxellfrias,90251920409260033,6933194055148965125,Responder a @kevin_torres02 aqui lo tienes usando el drag 3 de @voopootech #vape #viral #parati #xzbcya #vapetricks #trending #fyp,2021-02-25 05:34:08,8,https://www.tiktok.com/@jaxellfrias/video/6933194055148965125?lang=en,23600,277,46,367600
longvapez,6629105261767524357,6867483900378221825,Ghosty + Bane = 🤯 #vapetricks #foryou ￼#viral,2020-09-01 04:45:00,10,https://www.tiktok.com/@longvapez/video/6867483900378221825?lang=en,23300,236,177,215200
guefcomedy,6615189289163636742,6899156155029851393,#stitch with @monzzon_ #fyp #foryoupage #viral #vapetricks #vape #comedy #foryou,2020-11-25 12:09:30,13,https://www.tiktok.com/@guefcomedy/video/6899156155029851393?lang=en,23200,454,264,221400
jonlado,89205021157765120,6898074017526238466,Como quedan las luces led 😍 #fyp #foryoupage #vapetricks #ledlights #viral,2020-11-22 14:10:17,13,https://www.tiktok.com/@jonlado/video/6898074017526238466?lang=en,23000,78,39,170200
jaxellfrias,90251920409260033,6938488415922998534,✨Edit 4 ✨ Usando el Hita Ink de Asvape #fyp #vape #vapetricks #viral #lentejas #parati #vapedaily #vaperz_edge,2021-03-11 11:58:47,21,https://www.tiktok.com/@jaxellfrias/video/6938488415922998534?lang=en,22800,486,147,178700
gustavodovil,6789056687975629829,6880354011296435458,FANTASMA IMPECABLE🤫 #viral #vapediy #parati #vape #fyp #vapetricks #vapememe #vapetime #vapetrick,2020-10-05 21:07:37,7,https://www.tiktok.com/@gustavodovil/video/6880354011296435458?lang=en,22800,266,81,421000
vaporing4,6773227801400280069,6934782716760132870,Essayais c’est satisfaisant 😅 ￼#ASOSFashunWeek #fyp #pourtoi #foryou #vape #vapetricks,2021-03-01 12:18:54,8,https://www.tiktok.com/@vaporing4/video/6934782716760132870?lang=en,22800,965,218,290000
jaxellfrias,90251920409260033,6935405799799803141,Responder a @kisumiowo aqui lo tienes bro💪🏾 usando el Drag 3 de voopoo #fyp #vaperz_edge #vape #vapetricks #parati #lenteja #vapediy,2021-03-03 04:36:55,14,https://www.tiktok.com/@jaxellfrias/video/6935405799799803141?lang=en,22700,208,87,319600
tabs.t2,6795217297638556677,6981810215733808390,Reply to @phat_neek1 ima dragon deez n.. nvm #fyp #foryoupage #vape #vapetricks #tricks #dragon #exhale,2021-07-06 06:49:31,42,https://www.tiktok.com/@tabs.t2/video/6981810215733808390?lang=en,22500,287,106,575500
gustavodovil,6789056687975629829,6932622319886011653,Remake de mis videos más populares 🌌 #vape #vapetricks #trucos #fyp #vapor #parati #vapetime #vapediy,2021-02-23 16:35:31,5,https://www.tiktok.com/@gustavodovil/video/6932622319886011653?lang=en,22000,834,227,236800
jonlado,89205021157765120,6887267796724567298,Esperad al fail del final 🤣 #fyp #parati #vapetricks #fail #vape #vaper,2020-10-24 12:16:36,35,https://www.tiktok.com/@jonlado/video/6887267796724567298?lang=en,22000,262,83,175100
ari.vapes,6821481595314635781,6926975519535762693,Wollt Ihr mehr solche Videos sehen? #fy #foryoupage #foryou #vape #arivapes #vapetricks #asmr #satisfying #red#mod #mood #cute #cr7,2021-02-08 11:22:59,59,https://www.tiktok.com/@ari.vapes/video/6926975519535762693?lang=en,21800,31,15,222800
ari.vapes,6821481595314635781,6934082294307114246,Makiere den freund der das kann🤭. #viral #arivapes #vapetricks #Ostercountdown #TRIBESCHALLENGE #foryou #foryoupage #fyy #tiktok #satisfying #asmr #f,2021-02-27 15:00:55,17,https://www.tiktok.com/@ari.vapes/video/6934082294307114246?lang=en,21800,307,66,252400
jonlado,89205021157765120,6885379417691016450,Un intento de bucle 😂 ig: jonlado #fyp #foryou #hazte #vapetricks #challenge,2020-10-19 10:08:43,9,https://www.tiktok.com/@jonlado/video/6885379417691016450?lang=en,21800,33,55,200500
